temperature,humidity,ph,ec,label,ec_source,source_dataset
18.09,76.55,7.92,1.012,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.2,66.67,7.58,2.007,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.98,75.9,6.57,2.864,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.83,64.58,7.03,3.449,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.05,73.46,8.0,1.795,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.35,67.15,7.76,0.77,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.06,68.9,7.58,2.81,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.58,79.46,6.64,0.952,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.5,69.6,7.02,0.625,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.31,71.7,6.71,0.387,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.79,75.6,7.87,1.219,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.07,68.33,7.29,1.504,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.09,79.87,6.75,0.594,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
26.22,63.87,7.27,2.745,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.84,62.34,7.57,2.845,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.35,77.2,7.94,0.571,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.21,81.31,7.22,1.905,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.69,63.86,7.61,1.514,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.05,66.74,6.95,3.489,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.22,81.02,7.84,1.828,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.04,79.49,7.63,1.268,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.62,65.95,6.67,0.635,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.2,65.87,7.65,0.163,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.64,59.61,6.89,2.38,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.51,58.81,7.27,1.801,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.41,68.42,6.69,2.584,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.04,65.6,7.09,2.691,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.64,71.4,7.01,1.937,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.85,79.91,6.81,1.443,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.81,61.04,6.72,2.902,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.76,78.92,7.03,2.017,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.29,74.17,7.35,2.279,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.95,76.06,6.98,0.399,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.94,61.38,6.35,2.604,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.48,76.02,6.84,1.188,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.87,61.78,7.69,2.715,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.06,61.58,7.87,2.928,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.93,77.11,6.6,1.61,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.66,62.05,7.55,2.624,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.03,73.24,6.78,2.291,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.33,70.2,7.48,2.97,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.93,71.73,7.29,2.15,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.26,73.11,6.96,2.853,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.28,62.45,6.86,3.488,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.2,65.69,7.88,2.686,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.58,64.41,7.82,3.423,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.78,67.76,6.74,0.128,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.17,74.64,7.87,1.552,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.66,61.18,7.49,1.709,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.57,77.27,6.52,2.486,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.45,62.55,7.25,0.342,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.13,72.06,6.97,1.628,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.63,78.95,7.8,0.426,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.28,80.72,7.25,1.506,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.43,67.13,7.89,1.339,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.86,80.16,7.56,2.419,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.79,66.23,7.6,1.842,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.54,60.63,6.61,3.358,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.1,73.89,6.58,1.207,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.57,80.51,8.14,1.338,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.21,76.53,6.86,0.242,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.7,75.53,7.73,2.031,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.57,79.15,6.89,3.372,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.65,63.74,6.43,0.552,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.81,77.37,7.0,2.395,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.53,66.24,7.9,2.641,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.26,62.43,6.74,0.257,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.53,69.26,7.26,1.591,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.84,69.38,7.54,1.411,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.73,59.65,6.9,2.601,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.34,69.43,6.52,0.395,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.49,64.57,7.54,0.512,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.53,59.22,7.33,3.462,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.93,77.44,6.83,3.311,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.83,71.65,7.08,0.97,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.14,75.55,7.9,2.791,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.11,78.97,8.0,1.8,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.25,65.87,7.83,1.184,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.06,71.64,6.98,2.269,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.56,77.26,7.22,2.565,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.06,75.54,7.13,0.735,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.89,79.8,7.7,0.325,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.31,64.82,7.21,1.175,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.9,72.66,7.8,1.943,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.2,65.79,7.94,0.253,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.09,70.47,7.49,1.361,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.15,64.67,7.83,3.013,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.15,59.42,6.67,3.246,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.4,60.07,7.5,3.081,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.32,59.41,7.06,1.674,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.27,64.54,7.39,0.74,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.19,60.06,6.97,1.058,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.56,67.3,6.87,3.064,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.7,71.79,6.56,2.132,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.08,78.62,7.19,3.139,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.66,64.12,7.77,1.694,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.46,70.07,7.96,1.061,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.12,67.56,7.34,0.74,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.22,69.86,7.31,3.238,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.35,74.77,6.81,2.57,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.23,73.91,6.85,1.793,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.9,79.88,6.9,0.558,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.45,84.01,7.66,0.64,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.57,77.2,6.96,2.018,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.83,61.09,7.29,0.808,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.89,75.51,6.63,3.326,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.34,72.04,7.87,3.653,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.22,65.45,6.64,2.551,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
25.2,64.26,7.51,1.713,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.44,67.92,6.89,1.668,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.2,64.24,6.88,1.695,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.7,66.06,7.96,2.516,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.89,56.69,7.68,1.491,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.7,69.1,6.63,2.112,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.49,68.88,7.93,2.756,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.9,65.06,7.39,1.249,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.91,67.72,8.05,0.315,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.72,74.98,7.56,1.901,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.15,75.53,7.0,1.582,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.67,66.77,7.87,2.384,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.03,58.87,7.86,2.86,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.94,59.63,7.59,2.959,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.76,60.74,6.98,1.897,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.63,75.18,7.2,1.235,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.35,63.19,7.57,1.903,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.68,68.87,8.04,2.165,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.14,70.56,6.53,1.021,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.86,75.27,7.94,1.407,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.36,74.46,7.49,0.544,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.03,72.18,7.16,2.631,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.05,66.92,7.82,0.332,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.52,82.4,6.92,2.637,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.34,78.49,7.16,1.365,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.88,63.38,7.77,3.445,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.12,63.63,7.56,1.128,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.19,68.27,6.75,2.699,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.19,65.79,6.7,0.709,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.41,74.73,7.11,2.461,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.62,58.52,7.23,0.38,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.86,65.2,7.91,0.791,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.46,57.51,7.15,3.128,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.12,71.44,7.35,2.278,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.6,64.3,7.3,0.243,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.99,67.78,7.48,1.887,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.72,75.07,6.77,1.214,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.45,60.25,7.79,2.732,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.63,78.65,7.27,2.494,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.31,66.33,6.81,2.448,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.34,62.26,6.73,1.091,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.85,70.01,7.42,2.91,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.77,76.44,7.15,2.395,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.75,76.33,6.52,0.7,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.06,70.16,7.73,1.664,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.62,72.7,6.94,1.337,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.92,77.69,7.36,2.837,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.06,67.14,8.08,1.907,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
14.79,77.0,7.2,3.288,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.83,75.12,7.07,1.42,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.94,73.3,7.76,1.086,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.95,76.93,6.52,1.569,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.62,78.64,6.5,2.205,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.42,70.13,7.28,1.737,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.91,62.32,6.91,1.529,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.65,64.14,7.08,0.84,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
24.48,71.35,7.26,3.292,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.62,78.56,7.46,2.167,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.71,79.5,7.24,1.991,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.22,70.07,7.32,3.027,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.28,59.61,7.99,2.507,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.71,80.23,6.79,3.128,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.63,63.46,7.78,0.757,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
19.33,61.86,6.88,2.092,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.64,67.85,7.21,1.762,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.19,74.75,8.0,2.305,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.75,78.43,7.86,3.144,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.81,65.17,6.44,2.574,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
21.96,64.49,6.78,3.232,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.4,69.19,6.93,1.168,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.28,63.67,6.7,2.813,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.53,75.57,6.85,0.196,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.15,60.37,7.68,1.401,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.43,80.05,7.26,2.362,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.07,69.65,6.9,2.247,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
20.47,73.86,6.59,0.791,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.8,61.8,7.56,3.368,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
16.42,67.74,7.01,1.639,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.51,72.98,7.14,2.625,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.83,57.71,6.7,3.0,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.79,78.72,6.75,3.261,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.16,70.58,7.73,2.905,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
22.83,61.53,8.01,3.211,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
17.78,75.7,8.0,2.319,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.13,76.44,7.94,1.239,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.98,68.25,6.5,2.69,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
23.53,79.11,6.51,2.981,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
15.72,75.01,6.72,2.153,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.37,72.21,6.91,3.319,Betterave à sucre,synthetic_catalog,ml_model.rules.crop_catalog
18.53,54.83,7.02,1.547,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.06,54.76,6.6,3.013,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.74,54.42,7.65,1.925,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
15.32,42.85,8.3,1.956,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.93,52.92,7.2,2.873,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
15.59,50.35,6.74,2.098,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
15.99,49.01,7.55,2.091,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
23.24,58.79,7.39,2.972,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.16,61.35,7.22,0.172,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
31.24,41.39,7.34,0.423,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.1,53.45,7.27,2.697,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
22.57,53.88,6.72,2.27,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
29.71,48.26,8.32,1.03,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
29.68,41.91,8.24,1.515,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
23.81,41.07,7.11,1.432,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
29.99,49.47,7.54,1.067,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
20.54,50.4,8.34,2.964,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.27,58.78,7.61,2.73,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
22.24,59.28,8.3,1.003,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
29.28,53.14,8.5,1.693,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.59,59.71,7.44,2.262,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.63,57.38,8.03,1.188,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
19.85,55.88,8.0,2.657,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
22.9,48.87,6.72,1.981,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
20.33,45.22,7.47,1.331,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.11,56.89,6.81,2.759,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.9,57.63,7.59,0.766,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.76,45.31,8.02,0.858,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
25.62,51.55,8.36,0.714,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
28.66,55.11,7.91,1.06,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
16.56,43.3,8.21,0.404,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
21.51,59.66,8.36,2.08,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
23.47,50.33,7.61,0.412,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.63,40.98,8.04,1.628,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
24.3,45.25,6.62,2.886,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
14.65,42.18,7.7,1.685,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.22,42.37,7.39,0.934,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
19.17,55.23,8.29,1.163,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.14,59.05,6.93,1.597,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.71,53.76,6.43,2.806,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.89,61.04,6.62,1.206,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
17.07,40.31,8.34,1.93,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
23.53,46.27,6.49,1.99,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
17.19,47.46,7.58,2.091,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
24.11,55.67,8.33,0.718,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
26.37,62.1,7.68,1.555,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
27.11,52.02,8.4,2.197,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
29.51,61.77,6.83,2.319,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
25.07,57.46,7.61,1.841,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
16.01,64.09,8.18,1.512,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
18.3,42.86,8.31,2.337,Olivier,synthetic_catalog,ml_model.rules.crop_catalog
